Zeit	Kanal A
(s)	(mV)

-9.99828675	42.67655000
-9.99828655	47.41326000
-9.99828635	33.18774000
-9.99828615	37.92445000
-9.99828595	37.92445000
-9.99828575	28.45103000
-9.99828555	28.45103000
-9.99828535	42.67655000
-9.99828515	42.67655000
-9.99828495	37.92445000
-9.99828475	37.92445000
-9.99828455	42.67655000
-9.99828435	37.92445000
-9.99828415	37.92445000
-9.99828395	42.67655000
-9.99828375	37.92445000
-9.99828355	42.67655000
-9.99828335	33.18774000
-9.99828315	28.45103000
-9.99828295	33.18774000
-9.99828275	37.92445000
-9.99828255	33.18774000
-9.99828235	33.18774000
-9.99828215	23.69894000
-9.99828195	23.69894000
-9.99828175	33.18774000
-9.99828155	33.18774000
-9.99828135	33.18774000
-9.99828115	28.45103000
-9.99828095	37.92445000
-9.99828075	37.92445000
-9.99828055	33.18774000
-9.99828035	28.45103000
-9.99828015	28.45103000
-9.99827995	28.45103000
-9.99827975	37.92445000
-9.99827955	23.69894000
-9.99827935	28.45103000
-9.99827915	28.45103000
-9.99827895	23.69894000
-9.99827875	28.45103000
-9.99827855	23.69894000
-9.99827835	23.69894000
-9.99827815	23.69894000
-9.99827795	33.18774000
-9.99827775	23.69894000
-9.99827755	23.69894000
-9.99827735	37.92445000
-9.99827715	23.69894000
-9.99827695	28.45103000
-9.99827675	28.45103000
-9.99827655	33.18774000
-9.99827635	23.69894000
-9.99827615	28.45103000
-9.99827595	23.69894000
-9.99827575	28.45103000
-9.99827555	28.45103000
-9.99827535	28.45103000
-9.99827515	23.69894000
-9.99827495	18.96223000
-9.99827475	18.96223000
-9.99827455	18.96223000
-9.99827435	23.69894000
-9.99827415	18.96223000
-9.99827395	18.96223000
-9.99827375	9.47342500
-9.99827355	9.47342500
-9.99827335	14.22552000
-9.99827315	18.96223000
-9.99827295	23.69894000
-9.99827275	18.96223000
-9.99827255	18.96223000
-9.99827235	18.96223000
-9.99827215	9.47342500
-9.99827195	9.47342500
-9.99827175	9.47342500
-9.99827155	9.47342500
-9.99827135	18.96223000
-9.99827115	23.69894000
-9.99827095	14.22552000
-9.99827075	14.22552000
-9.99827055	9.47342500
-9.99827035	9.47342500
-9.99827015	18.96223000
-9.99826995	14.22552000
-9.99826975	14.22552000
-9.99826955	14.22552000
-9.99826935	14.22552000
-9.99826915	14.22552000
-9.99826895	18.96223000
-9.99826875	9.47342500
-9.99826855	14.22552000
-9.99826835	14.22552000
-9.99826815	18.96223000
-9.99826795	18.96223000
-9.99826775	9.47342500
-9.99826755	0.00000000
-9.99826735	4.73671200
-9.99826715	9.47342500
-9.99826695	14.22552000
-9.99826675	9.47342500
-9.99826655	23.69894000
-9.99826635	4.73671200
-9.99826615	14.22552000
-9.99826595	14.22552000
-9.99826575	9.47342500
-9.99826555	4.73671200
-9.99826535	4.73671200
-9.99826515	14.22552000
-9.99826495	4.73671200
-9.99826475	0.00000000
-9.99826455	4.73671200
-9.99826435	4.73671200
-9.99826415	14.22552000
-9.99826395	4.73671200
-9.99826375	14.22552000
-9.99826355	4.73671200
-9.99826335	0.00000000
-9.99826315	0.00000000
-9.99826295	9.47342500
-9.99826275	0.00000000
-9.99826255	-4.73671200
-9.99826235	0.00000000
-9.99826215	-4.73671200
-9.99826195	4.73671200
-9.99826175	0.00000000
-9.99826155	9.47342500
-9.99826135	14.22552000
-9.99826115	9.47342500
-9.99826095	4.73671200
-9.99826075	0.00000000
-9.99826055	-4.73671200
-9.99826035	-4.73671200
-9.99826015	-4.73671200
-9.99825995	-4.73671200
-9.99825975	4.73671200
-9.99825955	4.73671200
-9.99825935	4.73671200
-9.99825915	9.47342500
-9.99825895	-4.73671200
-9.99825875	-4.73671200
-9.99825855	4.73671200
-9.99825835	0.00000000
-9.99825815	-4.73671200
-9.99825795	0.00000000
-9.99825775	0.00000000
-9.99825755	4.73671200
-9.99825735	4.73671200
-9.99825715	0.00000000
-9.99825695	0.00000000
-9.99825675	4.73671200
-9.99825655	-9.47342500
-9.99825635	0.00000000
-9.99825615	0.00000000
-9.99825595	0.00000000
-9.99825575	0.00000000
-9.99825555	-4.73671200
-9.99825535	0.00000000
-9.99825515	0.00000000
-9.99825495	0.00000000
-9.99825475	-9.47342500
-9.99825455	-4.73671200
-9.99825435	0.00000000
-9.99825415	-4.73671200
-9.99825395	-9.47342500
-9.99825375	-4.73671200
-9.99825355	-4.73671200
-9.99825335	-4.73671200
-9.99825315	-4.73671200
-9.99825295	-4.73671200
-9.99825275	0.00000000
-9.99825255	-9.47342500
-9.99825235	-9.47342500
-9.99825215	-14.22552000
-9.99825195	-4.73671200
-9.99825175	-4.73671200
-9.99825155	-9.47342500
-9.99825135	-9.47342500
-9.99825115	0.00000000
-9.99825095	-14.22552000
-9.99825075	0.00000000
-9.99825055	-9.47342500
-9.99825035	-9.47342500
-9.99825015	-4.73671200
-9.99824995	-9.47342500
-9.99824975	-4.73671200
-9.99824955	-9.47342500
-9.99824935	-9.47342500
-9.99824915	0.00000000
-9.99824895	-4.73671200
-9.99824875	-9.47342500
-9.99824855	-9.47342500
-9.99824835	0.00000000
-9.99824815	-18.96223000
-9.99824795	-14.22552000
-9.99824775	-14.22552000
-9.99824755	-9.47342500
-9.99824735	-9.47342500
-9.99824715	-18.96223000
-9.99824695	-18.96223000
-9.99824675	-4.73671200
-9.99824655	-4.73671200
-9.99824635	-9.47342500
-9.99824615	-18.96223000
-9.99824595	-9.47342500
-9.99824575	-9.47342500
-9.99824555	0.00000000
-9.99824535	-4.73671200
-9.99824515	-9.47342500
-9.99824495	-23.69894000
-9.99824475	-18.96223000
-9.99824455	-18.96223000
-9.99824435	-18.96223000
-9.99824415	-14.22552000
-9.99824395	-18.96223000
-9.99824375	-14.22552000
-9.99824355	-9.47342500
-9.99824335	-9.47342500
-9.99824315	-9.47342500
-9.99824295	-23.69894000
-9.99824275	-14.22552000
-9.99824255	-14.22552000
-9.99824235	-14.22552000
-9.99824215	-23.69894000
-9.99824195	-18.96223000
-9.99824175	-18.96223000
-9.99824155	-18.96223000
-9.99824135	-23.69894000
-9.99824115	-18.96223000
-9.99824095	-4.73671200
-9.99824075	-18.96223000
-9.99824055	-18.96223000
-9.99824035	-14.22552000
-9.99824015	-18.96223000
-9.99823995	-23.69894000
-9.99823975	-28.45103000
-9.99823955	-28.45103000
-9.99823935	-28.45103000
-9.99823915	-23.69894000
-9.99823895	-18.96223000
-9.99823875	-28.45103000
-9.99823855	-23.69894000
-9.99823835	-23.69894000
-9.99823815	-23.69894000
-9.99823795	-14.22552000
-9.99823775	-23.69894000
-9.99823755	-18.96223000
-9.99823735	-18.96223000
-9.99823715	-9.47342500
-9.99823695	-18.96223000
-9.99823675	-23.69894000
-9.99823655	-23.69894000
-9.99823635	-23.69894000
-9.99823615	-23.69894000
-9.99823595	-18.96223000
-9.99823575	-18.96223000
-9.99823555	-18.96223000
-9.99823535	-23.69894000
-9.99823515	-14.22552000
-9.99823495	-23.69894000
-9.99823475	-18.96223000
-9.99823455	-33.18774000
-9.99823435	-23.69894000
-9.99823415	-28.45103000
-9.99823395	-28.45103000
-9.99823375	-33.18774000
-9.99823355	-28.45103000
-9.99823335	-28.45103000
-9.99823315	-28.45103000
-9.99823295	-28.45103000
-9.99823275	-18.96223000
-9.99823255	-18.96223000
-9.99823235	-18.96223000
-9.99823215	-18.96223000
-9.99823195	-28.45103000
-9.99823175	-23.69894000
-9.99823155	-23.69894000
-9.99823135	-18.96223000
-9.99823115	-28.45103000
-9.99823095	-23.69894000
-9.99823075	-23.69894000
-9.99823055	-33.18774000
-9.99823035	-28.45103000
-9.99823015	-28.45103000
-9.99822995	-28.45103000
-9.99822975	-23.69894000
-9.99822955	-18.96223000
-9.99822935	-33.18774000
-9.99822915	-18.96223000
-9.99822895	-28.45103000
-9.99822875	-18.96223000
-9.99822855	-28.45103000
-9.99822835	-23.69894000
-9.99822815	-18.96223000
-9.99822795	-14.22552000
-9.99822775	-9.47342500
-9.99822755	-9.47342500
-9.99822735	0.00000000
-9.99822715	0.00000000
-9.99822695	14.22552000
-9.99822675	18.96223000
-9.99822655	18.96223000
-9.99822635	14.22552000
-9.99822615	28.45103000
-9.99822595	23.69894000
-9.99822575	33.18774000
-9.99822555	37.92445000
-9.99822535	37.92445000
-9.99822515	37.92445000
-9.99822495	47.41326000
-9.99822475	47.41326000
-9.99822455	42.67655000
-9.99822435	42.67655000
-9.99822415	52.14997000
-9.99822395	42.67655000
-9.99822375	37.92445000
-9.99822355	47.41326000
-9.99822335	52.14997000
-9.99822315	42.67655000
-9.99822295	52.14997000
-9.99822275	52.14997000
-9.99822255	42.67655000
-9.99822235	52.14997000
-9.99822215	47.41326000
-9.99822195	42.67655000
-9.99822175	47.41326000
-9.99822155	42.67655000
-9.99822135	47.41326000
-9.99822115	52.14997000
-9.99822095	52.14997000
-9.99822075	47.41326000
-9.99822055	47.41326000
-9.99822035	47.41326000
-9.99822015	42.67655000
-9.99821995	42.67655000
-9.99821975	52.14997000
-9.99821955	52.14997000
-9.99821935	42.67655000
-9.99821915	56.90206000
-9.99821895	56.90206000
-9.99821875	42.67655000
-9.99821855	37.92445000
-9.99821835	42.67655000
-9.99821815	52.14997000
-9.99821795	42.67655000
-9.99821775	52.14997000
-9.99821755	42.67655000
-9.99821735	42.67655000
-9.99821715	37.92445000
-9.99821695	37.92445000
-9.99821675	42.67655000
-9.99821655	37.92445000
-9.99821635	37.92445000
-9.99821615	42.67655000
-9.99821595	42.67655000
-9.99821575	52.14997000
-9.99821555	52.14997000
-9.99821535	42.67655000
-9.99821515	33.18774000
-9.99821495	42.67655000
-9.99821475	42.67655000
-9.99821455	47.41326000
-9.99821435	42.67655000
-9.99821415	47.41326000
-9.99821395	42.67655000
-9.99821375	42.67655000
-9.99821355	42.67655000
-9.99821335	42.67655000
-9.99821315	42.67655000
-9.99821295	33.18774000
-9.99821275	37.92445000
-9.99821255	33.18774000
-9.99821235	37.92445000
-9.99821215	42.67655000
-9.99821195	37.92445000
-9.99821175	33.18774000
-9.99821155	37.92445000
-9.99821135	33.18774000
-9.99821115	37.92445000
-9.99821095	28.45103000
-9.99821075	37.92445000
-9.99821055	28.45103000
-9.99821035	28.45103000
-9.99821015	37.92445000
-9.99820995	42.67655000
-9.99820975	33.18774000
-9.99820955	23.69894000
-9.99820935	23.69894000
-9.99820915	33.18774000
-9.99820895	28.45103000
-9.99820875	28.45103000
-9.99820855	33.18774000
-9.99820835	23.69894000
-9.99820815	28.45103000
-9.99820795	28.45103000
-9.99820775	28.45103000
-9.99820755	33.18774000
-9.99820735	28.45103000
-9.99820715	28.45103000
-9.99820695	33.18774000
-9.99820675	33.18774000
-9.99820655	28.45103000
-9.99820635	33.18774000
-9.99820615	37.92445000
-9.99820595	33.18774000
-9.99820575	28.45103000
-9.99820555	23.69894000
-9.99820535	23.69894000
-9.99820515	23.69894000
-9.99820495	37.92445000
-9.99820475	33.18774000
-9.99820455	37.92445000
-9.99820435	33.18774000
-9.99820415	23.69894000
-9.99820395	33.18774000
-9.99820375	28.45103000
-9.99820355	33.18774000
-9.99820335	23.69894000
-9.99820315	18.96223000
-9.99820295	23.69894000
-9.99820275	28.45103000
-9.99820255	23.69894000
-9.99820235	23.69894000
-9.99820215	23.69894000
-9.99820195	23.69894000
-9.99820175	23.69894000
-9.99820155	28.45103000
-9.99820135	23.69894000
-9.99820115	23.69894000
-9.99820095	23.69894000
-9.99820075	18.96223000
-9.99820055	14.22552000
-9.99820035	23.69894000
-9.99820015	18.96223000
-9.99819995	18.96223000
-9.99819975	23.69894000
-9.99819955	14.22552000
-9.99819935	18.96223000
-9.99819915	18.96223000
-9.99819895	23.69894000
-9.99819875	18.96223000
-9.99819855	23.69894000
-9.99819835	28.45103000
-9.99819815	14.22552000
-9.99819795	18.96223000
-9.99819775	18.96223000
-9.99819755	14.22552000
-9.99819735	18.96223000
-9.99819715	18.96223000
-9.99819695	9.47342500
-9.99819675	18.96223000
-9.99819655	14.22552000
-9.99819635	28.45103000
-9.99819615	18.96223000
-9.99819595	18.96223000
-9.99819575	18.96223000
-9.99819555	14.22552000
-9.99819535	23.69894000
-9.99819515	14.22552000
-9.99819495	14.22552000
-9.99819475	9.47342500
-9.99819455	9.47342500
-9.99819435	18.96223000
-9.99819415	18.96223000
-9.99819395	14.22552000
-9.99819375	18.96223000
-9.99819355	9.47342500
-9.99819335	9.47342500
-9.99819315	18.96223000
-9.99819295	9.47342500
-9.99819275	9.47342500
-9.99819255	9.47342500
-9.99819235	9.47342500
-9.99819215	14.22552000
-9.99819195	14.22552000
-9.99819175	9.47342500
-9.99819155	14.22552000
-9.99819135	4.73671200
-9.99819115	4.73671200
-9.99819095	14.22552000
-9.99819075	4.73671200
-9.99819055	9.47342500
-9.99819035	14.22552000
-9.99819015	14.22552000
-9.99818995	0.00000000
-9.99818975	9.47342500
-9.99818955	9.47342500
-9.99818935	9.47342500
-9.99818915	14.22552000
-9.99818895	14.22552000
-9.99818875	9.47342500
-9.99818855	4.73671200
-9.99818835	4.73671200
-9.99818815	4.73671200
-9.99818795	9.47342500
-9.99818775	9.47342500
-9.99818755	14.22552000
-9.99818735	18.96223000
-9.99818715	18.96223000
-9.99818695	9.47342500
-9.99818675	9.47342500
-9.99818655	4.73671200
-9.99818635	14.22552000
-9.99818615	9.47342500
-9.99818595	9.47342500
-9.99818575	9.47342500
-9.99818555	14.22552000
-9.99818535	4.73671200
-9.99818515	0.00000000
-9.99818495	4.73671200
-9.99818475	4.73671200
-9.99818455	0.00000000
-9.99818435	4.73671200
-9.99818415	4.73671200
-9.99818395	4.73671200
-9.99818375	-9.47342500
-9.99818355	0.00000000
-9.99818335	0.00000000
-9.99818315	0.00000000
-9.99818295	0.00000000
-9.99818275	0.00000000
-9.99818255	-4.73671200
-9.99818235	0.00000000
-9.99818215	0.00000000
-9.99818195	4.73671200
-9.99818175	0.00000000
-9.99818155	-4.73671200
-9.99818135	-4.73671200
-9.99818115	-4.73671200
-9.99818095	0.00000000
-9.99818075	-9.47342500
-9.99818055	4.73671200
-9.99818035	0.00000000
-9.99818015	-4.73671200
-9.99817995	0.00000000
-9.99817975	-9.47342500
-9.99817955	0.00000000
-9.99817935	-9.47342500
-9.99817915	-4.73671200
-9.99817895	-14.22552000
-9.99817875	-4.73671200
-9.99817855	-4.73671200
-9.99817835	-4.73671200
-9.99817815	-4.73671200
-9.99817795	0.00000000
-9.99817775	-9.47342500
-9.99817755	-4.73671200
-9.99817735	-4.73671200
-9.99817715	-4.73671200
-9.99817695	0.00000000
-9.99817675	0.00000000
-9.99817655	0.00000000
-9.99817635	0.00000000
-9.99817615	-9.47342500
-9.99817595	-9.47342500
-9.99817575	-9.47342500
-9.99817555	-9.47342500
-9.99817535	-9.47342500
-9.99817515	0.00000000
-9.99817495	-4.73671200
-9.99817475	-9.47342500
-9.99817455	-14.22552000
-9.99817435	-9.47342500
-9.99817415	4.73671200
-9.99817395	-9.47342500
-9.99817375	-9.47342500
-9.99817355	-4.73671200
-9.99817335	-9.47342500
-9.99817315	-4.73671200
-9.99817295	-9.47342500
-9.99817275	-23.69894000
-9.99817255	-14.22552000
-9.99817235	-14.22552000
-9.99817215	-9.47342500
-9.99817195	-14.22552000
-9.99817175	0.00000000
-9.99817155	-9.47342500
-9.99817135	-14.22552000
-9.99817115	-4.73671200
-9.99817095	-9.47342500
-9.99817075	-9.47342500
-9.99817055	-9.47342500
-9.99817035	-9.47342500
-9.99817015	-9.47342500
-9.99816995	9.47342500
-9.99816975	52.14997000
-9.99816955	85.35310000
-9.99816935	90.08981000
-9.99816915	109.05200000
-9.99816895	123.27750000
-9.99816875	123.27750000
-9.99816855	128.02960000
-9.99816835	132.76640000
-9.99816815	132.76640000
-9.99816795	137.50310000
-9.99816775	151.74400000
-9.99816755	146.99190000
-9.99816735	146.99190000
-9.99816715	142.25520000
-9.99816695	151.74400000
-9.99816675	156.48070000
-9.99816655	156.48070000
-9.99816635	161.21740000
-9.99816615	151.74400000
-9.99816595	156.48070000
-9.99816575	156.48070000
-9.99816555	151.74400000
-9.99816535	161.21740000
-9.99816515	161.21740000
-9.99816495	161.21740000
-9.99816475	161.21740000
-9.99816455	170.70620000
-9.99816435	170.70620000
-9.99816415	161.21740000
-9.99816395	151.74400000
-9.99816375	165.96950000
-9.99816355	170.70620000
-9.99816335	161.21740000
-9.99816315	156.48070000
-9.99816295	175.44290000
-9.99816275	165.96950000
-9.99816255	170.70620000
-9.99816235	170.70620000
-9.99816215	170.70620000
-9.99816195	165.96950000
-9.99816175	165.96950000
-9.99816155	161.21740000
-9.99816135	165.96950000
-9.99816115	156.48070000
-9.99816095	156.48070000
-9.99816075	165.96950000
-9.99816055	161.21740000
-9.99816035	156.48070000
-9.99816015	170.70620000
-9.99815995	165.96950000
-9.99815975	165.96950000
-9.99815955	165.96950000
-9.99815935	161.21740000
-9.99815915	165.96950000
-9.99815895	156.48070000
-9.99815875	156.48070000
-9.99815855	156.48070000
-9.99815835	156.48070000
-9.99815815	161.21740000
-9.99815795	161.21740000
-9.99815775	165.96950000
-9.99815755	161.21740000
-9.99815735	161.21740000
-9.99815715	165.96950000
-9.99815695	156.48070000
-9.99815675	156.48070000
-9.99815655	161.21740000
-9.99815635	151.74400000
-9.99815615	156.48070000
-9.99815595	165.96950000
-9.99815575	156.48070000
-9.99815555	156.48070000
-9.99815535	156.48070000
-9.99815515	156.48070000
-9.99815495	165.96950000
-9.99815475	161.21740000
-9.99815455	170.70620000
-9.99815435	161.21740000
-9.99815415	161.21740000
-9.99815395	161.21740000
-9.99815375	156.48070000
-9.99815355	151.74400000
-9.99815335	146.99190000
-9.99815315	156.48070000
-9.99815295	156.48070000
-9.99815275	151.74400000
-9.99815255	151.74400000
-9.99815235	151.74400000
-9.99815215	156.48070000
-9.99815195	151.74400000
-9.99815175	151.74400000
-9.99815155	132.76640000
-9.99815135	146.99190000
-9.99815115	146.99190000
-9.99815095	156.48070000
-9.99815075	156.48070000
-9.99815055	142.25520000
-9.99815035	142.25520000
-9.99815015	146.99190000
-9.99814995	146.99190000
-9.99814975	146.99190000
-9.99814955	142.25520000
-9.99814935	146.99190000
-9.99814915	151.74400000
-9.99814895	142.25520000
-9.99814875	156.48070000
-9.99814855	142.25520000
-9.99814835	142.25520000
-9.99814815	137.50310000
-9.99814795	146.99190000
-9.99814775	137.50310000
-9.99814755	132.76640000
-9.99814735	142.25520000
-9.99814715	137.50310000
-9.99814695	142.25520000
-9.99814675	146.99190000
-9.99814655	132.76640000
-9.99814635	142.25520000
-9.99814615	132.76640000
-9.99814595	128.02960000
-9.99814575	137.50310000
-9.99814555	146.99190000
-9.99814535	137.50310000
-9.99814515	146.99190000
-9.99814495	132.76640000
-9.99814475	137.50310000
-9.99814455	128.02960000
-9.99814435	132.76640000
-9.99814415	137.50310000
-9.99814395	128.02960000
-9.99814375	128.02960000
-9.99814355	132.76640000
-9.99814335	132.76640000
-9.99814315	128.02960000
-9.99814295	128.02960000
-9.99814275	137.50310000
-9.99814255	132.76640000
-9.99814235	123.27750000
-9.99814215	123.27750000
-9.99814195	128.02960000
-9.99814175	132.76640000
-9.99814155	123.27750000
-9.99814135	128.02960000
-9.99814115	132.76640000
-9.99814095	109.05200000
-9.99814075	123.27750000
-9.99814055	132.76640000
-9.99814035	128.02960000
-9.99814015	123.27750000
-9.99813995	128.02960000
-9.99813975	128.02960000
-9.99813955	118.54080000
-9.99813935	113.80410000
-9.99813915	113.80410000
-9.99813895	123.27750000
-9.99813875	118.54080000
-9.99813855	118.54080000
-9.99813835	113.80410000
-9.99813815	113.80410000
-9.99813795	113.80410000
-9.99813775	109.05200000
-9.99813755	113.80410000
-9.99813735	113.80410000
-9.99813715	109.05200000
-9.99813695	109.05200000
